raw_filepath,Family,Genus,Species,imageName,scientificName,Site,imageName2,eventDate,photoStart,photoEnd,id,validName
DEMI_AlreadyID/Erebidae/Arctiinae/Cosmosoma/myrodora/DEMI_2019-07-04_3201,Erebidae,Cosmosoma,myrodora,DEMI_2019-07-04_3201,Cosmosoma myrodora,Demi,DEMI_2019-07-04_3201,7/4/2019,3201,3206,3118,Cosmosoma myrodora
DEMI_AlreadyID/Erebidae/Arctiinae/Cosmosoma/myrodora/DEMI_2019-07-04_3203,Erebidae,Cosmosoma,myrodora,DEMI_2019-07-04_3203,Cosmosoma myrodora,Demi,DEMI_2019-07-04_3203,NA,NA,NA,3118,Cosmosoma myrodora
DEMI_AlreadyID/Erebidae/Arctiinae/Cosmosoma/myrodora/DEMI_2019-07-04_3206.jpg,Erebidae,Cosmosoma,myrodora,DEMI_2019-07-04_3206.jpg,Cosmosoma myrodora,Demi,DEMI_2019-07-04_3206,7/4/2019,3201,3206,3118,Cosmosoma myrodora
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-03-31_5998.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-03-31_5998.jpg,Halysidota tessellaris,Demi,DEMI_2019-03-31_5998,3/31/2019,5998,6003,390,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-03-31_6002.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-03-31_6002.jpg,Halysidota tessellaris,Demi,DEMI_2019-03-31_6002,NA,NA,NA,390,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-03-31_6003.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-03-31_6003.jpg,Halysidota tessellaris,Demi,DEMI_2019-03-31_6003,3/31/2019,5998,6003,390,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-04-07_7068.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-04-07_7068.jpg,Halysidota tessellaris,Demi,DEMI_2019-04-07_7068,4/7/2019,7068,7070,568,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-04-07_7069.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-04-07_7069.jpg,Halysidota tessellaris,Demi,DEMI_2019-04-07_7069,NA,NA,NA,568,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-04-07_7070.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-04-07_7070.jpg,Halysidota tessellaris,Demi,DEMI_2019-04-07_7070,4/7/2019,7068,7070,568,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-04-07_7071.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-04-07_7071.jpg,Halysidota tessellaris,Demi,DEMI_2019-04-07_7071,4/7/2019,7071,7072,569,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-04-07_7072.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-04-07_7072.jpg,Halysidota tessellaris,Demi,DEMI_2019-04-07_7072,4/7/2019,7071,7072,569,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-05-11_7845.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-05-11_7845.jpg,Halysidota tessellaris,Demi,DEMI_2019-05-11_7845,5/11/2019,7845,7847,1554,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-05-11_7846.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-05-11_7846.jpg,Halysidota tessellaris,Demi,DEMI_2019-05-11_7846,NA,NA,NA,1554,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-05-11_7847.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-05-11_7847.jpg,Halysidota tessellaris,Demi,DEMI_2019-05-11_7847,5/11/2019,7845,7847,1554,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-06-02_2950.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-06-02_2950.jpg,Halysidota tessellaris,Demi,DEMI_2019-06-02_2950,6/2/2019,2950,2952,2035,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-06-02_2951.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-06-02_2951.jpg,Halysidota tessellaris,Demi,DEMI_2019-06-02_2951,NA,NA,NA,2035,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-06-02_2952.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-06-02_2952.jpg,Halysidota tessellaris,Demi,DEMI_2019-06-02_2952,6/2/2019,2950,2952,2035,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-06-02_2953.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-06-02_2953.jpg,Halysidota tessellaris,Demi,DEMI_2019-06-02_2953,6/2/2019,2953,2955,2036,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-06-02_2954.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-06-02_2954.jpg,Halysidota tessellaris,Demi,DEMI_2019-06-02_2954,NA,NA,NA,2036,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-06-02_2955.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-06-02_2955.jpg,Halysidota tessellaris,Demi,DEMI_2019-06-02_2955,6/2/2019,2953,2955,2036,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-06-02_2956.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-06-02_2956.jpg,Halysidota tessellaris,Demi,DEMI_2019-06-02_2956,6/2/2019,2956,2958,2037,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-06-02_2957.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-06-02_2957.jpg,Halysidota tessellaris,Demi,DEMI_2019-06-02_2957,NA,NA,NA,2037,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-06-02_2958.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-06-02_2958.jpg,Halysidota tessellaris,Demi,DEMI_2019-06-02_2958,6/2/2019,2956,2958,2037,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-06-08_5813.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-06-08_5813.jpg,Halysidota tessellaris,Demi,DEMI_2019-06-08_5813,6/8/2019,5813,5816,2275,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-06-08_5814.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-06-08_5814.jpg,Halysidota tessellaris,Demi,DEMI_2019-06-08_5814,NA,NA,NA,2275,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-06-08_5815.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-06-08_5815.jpg,Halysidota tessellaris,Demi,DEMI_2019-06-08_5815,NA,NA,NA,2275,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-06-08_5816.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-06-08_5816.jpg,Halysidota tessellaris,Demi,DEMI_2019-06-08_5816,6/8/2019,5813,5816,2275,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-06-22_64.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-06-22_64.jpg,Halysidota tessellaris,Demi,DEMI_2019-06-22_64,6/22/2019,64,65,2711,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-06-22_65.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-06-22_65.jpg,Halysidota tessellaris,Demi,DEMI_2019-06-22_65,6/22/2019,64,65,2711,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-08-10_3190.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-08-10_3190.jpg,Halysidota tessellaris,Demi,DEMI_2019-08-10_3190,8/10/2019,3190,3191,3996,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-08-10_3191.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-08-10_3191.jpg,Halysidota tessellaris,Demi,DEMI_2019-08-10_3191,8/10/2019,3190,3191,3996,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-09-07_5546.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-09-07_5546.jpg,Halysidota tessellaris,Demi,DEMI_2019-09-07_5546,9/7/2019,5546,5547,4620,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Halysidota/tessellaris/DEMI_2019-09-07_5547.jpg,Erebidae,Halysidota,tessellaris,DEMI_2019-09-07_5547.jpg,Halysidota tessellaris,Demi,DEMI_2019-09-07_5547,9/7/2019,5546,5547,4620,Halysidota tessellaris
DEMI_AlreadyID/Erebidae/Arctiinae/Hypoprepia/miniata/DEMI_2019-07-27_108.jpg,Erebidae,Hypoprepia,miniata,DEMI_2019-07-27_108.jpg,Hypoprepia miniata,Demi,DEMI_2019-07-27_108,7/27/2019,108,109,3473,Hypoprepia miniata
DEMI_AlreadyID/Erebidae/Arctiinae/Hypoprepia/miniata/DEMI_2019-07-27_109.jpg,Erebidae,Hypoprepia,miniata,DEMI_2019-07-27_109.jpg,Hypoprepia miniata,Demi,DEMI_2019-07-27_109,7/27/2019,108,109,3473,Hypoprepia miniata
DEMI_AlreadyID/Erebidae/Arctiinae/Leucanopsis/longa/DEMI_2019-05-04_6612.jpg,Erebidae,Leucanopsis,longa,DEMI_2019-05-04_6612.jpg,Leucanopsis longa,Demi,DEMI_2019-05-04_6612,5/4/2019,6612,6615,1259,Leucanopsis longa
DEMI_AlreadyID/Erebidae/Arctiinae/Leucanopsis/longa/DEMI_2019-05-04_6613.jpg,Erebidae,Leucanopsis,longa,DEMI_2019-05-04_6613.jpg,Leucanopsis longa,Demi,DEMI_2019-05-04_6613,NA,NA,NA,1259,Leucanopsis longa
DEMI_AlreadyID/Erebidae/Arctiinae/Leucanopsis/longa/DEMI_2019-05-04_6614.jpg,Erebidae,Leucanopsis,longa,DEMI_2019-05-04_6614.jpg,Leucanopsis longa,Demi,DEMI_2019-05-04_6614,NA,NA,NA,1259,Leucanopsis longa
DEMI_AlreadyID/Erebidae/Arctiinae/Leucanopsis/longa/DEMI_2019-05-04_6615.jpg,Erebidae,Leucanopsis,longa,DEMI_2019-05-04_6615.jpg,Leucanopsis longa,Demi,DEMI_2019-05-04_6615,5/4/2019,6612,6615,1259,Leucanopsis longa
DEMI_AlreadyID/Erebidae/Arctiinae/Spilosoma/congrua/DEMI_2019-03-24_5133.jpg,Erebidae,Spilosoma,congrua,DEMI_2019-03-24_5133.jpg,Spilosoma congrua,Demi,DEMI_2019-03-24_5133,3/24/2019,5133,5136,295,Spilosoma congrua
DEMI_AlreadyID/Erebidae/Arctiinae/Spilosoma/congrua/DEMI_2019-03-24_5134.jpg,Erebidae,Spilosoma,congrua,DEMI_2019-03-24_5134.jpg,Spilosoma congrua,Demi,DEMI_2019-03-24_5134,NA,NA,NA,295,Spilosoma congrua
DEMI_AlreadyID/Erebidae/Arctiinae/Spilosoma/congrua/DEMI_2019-03-24_5135.jpg,Erebidae,Spilosoma,congrua,DEMI_2019-03-24_5135.jpg,Spilosoma congrua,Demi,DEMI_2019-03-24_5135,NA,NA,NA,295,Spilosoma congrua
DEMI_AlreadyID/Erebidae/Arctiinae/Spilosoma/congrua/DEMI_2019-03-24_5136.jpg,Erebidae,Spilosoma,congrua,DEMI_2019-03-24_5136.jpg,Spilosoma congrua,Demi,DEMI_2019-03-24_5136,3/24/2019,5133,5136,295,Spilosoma congrua
DEMI_AlreadyID/Erebidae/Arctiinae/Virbia/aurantiaca/DEMI_2019-03-31_5989.jpg,Erebidae,Virbia,aurantiaca,DEMI_2019-03-31_5989.jpg,Virbia aurantiaca,Demi,DEMI_2019-03-31_5989,3/31/2019,5989,5993,388,Virbia aurantiaca
DEMI_AlreadyID/Erebidae/Arctiinae/Virbia/aurantiaca/DEMI_2019-03-31_5990.jpg,Erebidae,Virbia,aurantiaca,DEMI_2019-03-31_5990.jpg,Virbia aurantiaca,Demi,DEMI_2019-03-31_5990,NA,NA,NA,388,Virbia aurantiaca
DEMI_AlreadyID/Erebidae/Arctiinae/Virbia/aurantiaca/DEMI_2019-03-31_5992.jpg,Erebidae,Virbia,aurantiaca,DEMI_2019-03-31_5992.jpg,Virbia aurantiaca,Demi,DEMI_2019-03-31_5992,NA,NA,NA,388,Virbia aurantiaca
DEMI_AlreadyID/Erebidae/Arctiinae/Virbia/aurantiaca/DEMI_2019-03-31_5993.jpg,Erebidae,Virbia,aurantiaca,DEMI_2019-03-31_5993.jpg,Virbia aurantiaca,Demi,DEMI_2019-03-31_5993,3/31/2019,5989,5993,388,Virbia aurantiaca
DEMI_AlreadyID/Erebidae/Arctiinae/Virbia/laeta/DEMI_2019-03-24_5129.jpg,Erebidae,Virbia,laeta,DEMI_2019-03-24_5129.jpg,Virbia laeta,Demi,DEMI_2019-03-24_5129,3/24/2019,5129,5132,294,Virbia laeta
DEMI_AlreadyID/Erebidae/Arctiinae/Virbia/laeta/DEMI_2019-03-24_5130.jpg,Erebidae,Virbia,laeta,DEMI_2019-03-24_5130.jpg,Virbia laeta,Demi,DEMI_2019-03-24_5130,NA,NA,NA,294,Virbia laeta
DEMI_AlreadyID/Erebidae/Arctiinae/Virbia/laeta/DEMI_2019-03-24_5131.jpg,Erebidae,Virbia,laeta,DEMI_2019-03-24_5131.jpg,Virbia laeta,Demi,DEMI_2019-03-24_5131,NA,NA,NA,294,Virbia laeta
DEMI_AlreadyID/Erebidae/Arctiinae/Virbia/laeta/DEMI_2019-03-24_5132.jpg,Erebidae,Virbia,laeta,DEMI_2019-03-24_5132.jpg,Virbia laeta,Demi,DEMI_2019-03-24_5132,3/24/2019,5129,5132,294,Virbia laeta
DEMI_AlreadyID/Erebidae/Arctiinae/Virbia/rubicundaria/DEMI_2019-03-31_6021.jpg,Erebidae,Virbia,rubicundaria,DEMI_2019-03-31_6021.jpg,Virbia rubicundaria,Demi,DEMI_2019-03-31_6021,3/31/2019,6021,6025,391,Virbia rubicundaria
DEMI_AlreadyID/Erebidae/Arctiinae/Virbia/rubicundaria/DEMI_2019-03-31_6022.jpg,Erebidae,Virbia,rubicundaria,DEMI_2019-03-31_6022.jpg,Virbia rubicundaria,Demi,DEMI_2019-03-31_6022,NA,NA,NA,391,Virbia rubicundaria
DEMI_AlreadyID/Erebidae/Arctiinae/Virbia/rubicundaria/DEMI_2019-03-31_6023.jpg,Erebidae,Virbia,rubicundaria,DEMI_2019-03-31_6023.jpg,Virbia rubicundaria,Demi,DEMI_2019-03-31_6023,NA,NA,NA,391,Virbia rubicundaria
DEMI_AlreadyID/Erebidae/Arctiinae/Virbia/rubicundaria/DEMI_2019-03-31_6024.jpg,Erebidae,Virbia,rubicundaria,DEMI_2019-03-31_6024.jpg,Virbia rubicundaria,Demi,DEMI_2019-03-31_6024,NA,NA,NA,391,Virbia rubicundaria
DEMI_AlreadyID/Erebidae/Arctiinae/Virbia/rubicundaria/DEMI_2019-03-31_6025.jpg,Erebidae,Virbia,rubicundaria,DEMI_2019-03-31_6025.jpg,Virbia rubicundaria,Demi,DEMI_2019-03-31_6025,3/31/2019,6021,6025,391,Virbia rubicundaria
DEMI_AlreadyID/Erebidae/Arctiinae/Virbia/rubicundaria/DEMI_2019-04-14_7514.jpg,Erebidae,Virbia,rubicundaria,DEMI_2019-04-14_7514.jpg,Virbia rubicundaria,Demi,DEMI_2019-04-14_7514,4/14/2019,7514,7515,782,Virbia rubicundaria
DEMI_AlreadyID/Erebidae/Arctiinae/Virbia/rubicundaria/DEMI_2019-04-14_7515.jpg,Erebidae,Virbia,rubicundaria,DEMI_2019-04-14_7515.jpg,Virbia rubicundaria,Demi,DEMI_2019-04-14_7515,4/14/2019,7514,7515,782,Virbia rubicundaria
DEMI_AlreadyID/Erebidae/Erebinae/Amolita/obliqua/DEMI_2019-03-24_5111.jpg,Erebidae,Amolita,obliqua,DEMI_2019-03-24_5111.jpg,Amolita obliqua,Demi,DEMI_2019-03-24_5111,3/24/2019,5111,5119,292,Amolita obliqua
DEMI_AlreadyID/Erebidae/Erebinae/Amolita/obliqua/DEMI_2019-03-24_5112.jpg,Erebidae,Amolita,obliqua,DEMI_2019-03-24_5112.jpg,Amolita obliqua,Demi,DEMI_2019-03-24_5112,NA,NA,NA,292,Amolita obliqua
DEMI_AlreadyID/Erebidae/Erebinae/Amolita/obliqua/DEMI_2019-03-24_5113.jpg,Erebidae,Amolita,obliqua,DEMI_2019-03-24_5113.jpg,Amolita obliqua,Demi,DEMI_2019-03-24_5113,NA,NA,NA,292,Amolita obliqua
DEMI_AlreadyID/Erebidae/Erebinae/Amolita/obliqua/DEMI_2019-03-24_5114.jpg,Erebidae,Amolita,obliqua,DEMI_2019-03-24_5114.jpg,Amolita obliqua,Demi,DEMI_2019-03-24_5114,NA,NA,NA,292,Amolita obliqua
DEMI_AlreadyID/Erebidae/Erebinae/Amolita/obliqua/DEMI_2019-03-24_5115.jpg,Erebidae,Amolita,obliqua,DEMI_2019-03-24_5115.jpg,Amolita obliqua,Demi,DEMI_2019-03-24_5115,NA,NA,NA,292,Amolita obliqua
DEMI_AlreadyID/Erebidae/Erebinae/Amolita/obliqua/DEMI_2019-03-24_5116.jpg,Erebidae,Amolita,obliqua,DEMI_2019-03-24_5116.jpg,Amolita obliqua,Demi,DEMI_2019-03-24_5116,NA,NA,NA,292,Amolita obliqua
DEMI_AlreadyID/Erebidae/Erebinae/Amolita/obliqua/DEMI_2019-03-24_5117.jpg,Erebidae,Amolita,obliqua,DEMI_2019-03-24_5117.jpg,Amolita obliqua,Demi,DEMI_2019-03-24_5117,NA,NA,NA,292,Amolita obliqua
DEMI_AlreadyID/Erebidae/Erebinae/Amolita/obliqua/DEMI_2019-03-24_5118.jpg,Erebidae,Amolita,obliqua,DEMI_2019-03-24_5118.jpg,Amolita obliqua,Demi,DEMI_2019-03-24_5118,NA,NA,NA,292,Amolita obliqua
DEMI_AlreadyID/Erebidae/Erebinae/Amolita/obliqua/DEMI_2019-03-24_5119.jpg,Erebidae,Amolita,obliqua,DEMI_2019-03-24_5119.jpg,Amolita obliqua,Demi,DEMI_2019-03-24_5119,3/24/2019,5111,5119,292,Amolita obliqua
DEMI_AlreadyID/Erebidae/Erebinae/Catocala/similis/DEMI_2019-05-11_7782.jpg,Erebidae,Catocala,similis,DEMI_2019-05-11_7782.jpg,Catocala similis,Demi,DEMI_2019-05-11_7782,5/11/2019,7782,7785,1538,Catocala similis
DEMI_AlreadyID/Erebidae/Erebinae/Catocala/similis/DEMI_2019-05-11_7783.jpg,Erebidae,Catocala,similis,DEMI_2019-05-11_7783.jpg,Catocala similis,Demi,DEMI_2019-05-11_7783,NA,NA,NA,1538,Catocala similis
DEMI_AlreadyID/Erebidae/Erebinae/Catocala/similis/DEMI_2019-05-11_7784.jpg,Erebidae,Catocala,similis,DEMI_2019-05-11_7784.jpg,Catocala similis,Demi,DEMI_2019-05-11_7784,NA,NA,NA,1538,Catocala similis
DEMI_AlreadyID/Erebidae/Erebinae/Catocala/similis/DEMI_2019-05-11_7785.jpg,Erebidae,Catocala,similis,DEMI_2019-05-11_7785.jpg,Catocala similis,Demi,DEMI_2019-05-11_7785,5/11/2019,7782,7785,1538,Catocala similis
DEMI_AlreadyID/Erebidae/Erebinae/Mocis/disseverans/DEMI_2019-10-05_4937.jpg,Erebidae,Mocis,disseverans,DEMI_2019-10-05_4937.jpg,Mocis disseverans,Demi,DEMI_2019-10-05_4937,10/5/2019,4937,4938,5033,Mocis disseverans
DEMI_AlreadyID/Erebidae/Erebinae/Mocis/disseverans/DEMI_2019-10-05_4938.jpg,Erebidae,Mocis,disseverans,DEMI_2019-10-05_4938.jpg,Mocis disseverans,Demi,DEMI_2019-10-05_4938,10/5/2019,4937,4938,5033,Mocis disseverans
DEMI_AlreadyID/Erebidae/Erebinae/Mocis/disseverans/DEMI_2019-10-20_4901.jpg,Erebidae,Mocis,disseverans,DEMI_2019-10-20_4901.jpg,Mocis disseverans,Demi,DEMI_2019-10-20_4901,10/20/2019,4901,4902,5029,Mocis disseverans
DEMI_AlreadyID/Erebidae/Erebinae/Mocis/disseverans/DEMI_2019-10-20_4902.jpg,Erebidae,Mocis,disseverans,DEMI_2019-10-20_4902.jpg,Mocis disseverans,Demi,DEMI_2019-10-20_4902,10/20/2019,4901,4902,5029,Mocis disseverans
DEMI_AlreadyID/Erebidae/Erebinae/Mocis/disseverans/DEMI_2019-11-11_5995.jpg,Erebidae,Mocis,disseverans,DEMI_2019-11-11_5995.jpg,Mocis disseverans,Demi,DEMI_2019-11-11_5995,11/11/2019,5995,5995,4931,Mocis disseverans
DEMI_AlreadyID/Erebidae/Erebinae/Mocis/marcida/DEMI_2019-10-12_5119.jpg,Erebidae,Mocis,marcida,DEMI_2019-10-12_5119.jpg,Mocis marcida,Demi,DEMI_2019-10-12_5119,10/12/2019,5119,5120,5221,Mocis marcida
DEMI_AlreadyID/Erebidae/Erebinae/Mocis/marcida/DEMI_2019-10-12_5120.jpg,Erebidae,Mocis,marcida,DEMI_2019-10-12_5120.jpg,Mocis marcida,Demi,DEMI_2019-10-12_5120,10/12/2019,5119,5120,5221,Mocis marcida
DEMI_AlreadyID/Erebidae/Erebinae/Phoberia/atomaris/DEMI_2020-02-01_2927.jpg,Erebidae,Phoberia,atomaris,DEMI_2020-02-01_2927.jpg,Phoberia atomaris,Demi,DEMI_2020-02-01_2927,2/1/2020,2927,2929,3990,Phoberia atomaris
DEMI_AlreadyID/Erebidae/Erebinae/Phoberia/atomaris/DEMI_2020-02-01_2928.jpg,Erebidae,Phoberia,atomaris,DEMI_2020-02-01_2928.jpg,Phoberia atomaris,Demi,DEMI_2020-02-01_2928,NA,NA,NA,3990,Phoberia atomaris
DEMI_AlreadyID/Erebidae/Erebinae/Phoberia/atomaris/DEMI_2020-02-01_2929.jpg,Erebidae,Phoberia,atomaris,DEMI_2020-02-01_2929.jpg,Phoberia atomaris,Demi,DEMI_2020-02-01_2929,2/1/2020,2927,2929,3990,Phoberia atomaris
DEMI_AlreadyID/Erebidae/Erebinae/Phoberia/atomaris/DEMI_2020-02-01_2930.jpg,Erebidae,Phoberia,atomaris,DEMI_2020-02-01_2930.jpg,Phoberia atomaris,Demi,DEMI_2020-02-01_2930,2/1/2020,2930,2931,3991,Phoberia atomaris
DEMI_AlreadyID/Erebidae/Erebinae/Phoberia/atomaris/DEMI_2020-02-01_2931.jpg,Erebidae,Phoberia,atomaris,DEMI_2020-02-01_2931.jpg,Phoberia atomaris,Demi,DEMI_2020-02-01_2931,2/1/2020,2930,2931,3991,Phoberia atomaris
DEMI_AlreadyID/Erebidae/Erebinae/Phoberia/atomaris/DEMI_2020-02-01_2933.jpg,Erebidae,Phoberia,atomaris,DEMI_2020-02-01_2933.jpg,Phoberia atomaris,Demi,DEMI_2020-02-01_2933,2/1/2020,2933,2934,3992,Phoberia atomaris
DEMI_AlreadyID/Erebidae/Erebinae/Phoberia/atomaris/DEMI_2020-02-01_2934.jpg,Erebidae,Phoberia,atomaris,DEMI_2020-02-01_2934.jpg,Phoberia atomaris,Demi,DEMI_2020-02-01_2934,2/1/2020,2933,2934,3992,Phoberia atomaris
DEMI_AlreadyID/Erebidae/Erebinae/Phoberia/atomaris/DEMI_2020-02-09_7138.jpg,Erebidae,Phoberia,atomaris,DEMI_2020-02-09_7138.jpg,Phoberia atomaris,Demi,DEMI_2020-02-09_7138,2/9/2020,7138,7139,5370,Phoberia atomaris
DEMI_AlreadyID/Erebidae/Erebinae/Phoberia/atomaris/DEMI_2020-02-09_7139.jpg,Erebidae,Phoberia,atomaris,DEMI_2020-02-09_7139.jpg,Phoberia atomaris,Demi,DEMI_2020-02-09_7139,2/9/2020,7138,7139,5370,Phoberia atomaris
DEMI_AlreadyID/Erebidae/Erebinae/Zale/lunata/DEMI_2019-05-11_7794.jpg,Erebidae,Zale,lunata,DEMI_2019-05-11_7794.jpg,Zale lunata,Demi,DEMI_2019-05-11_7794,5/11/2019,7794,7797,1541,Zale lunata
DEMI_AlreadyID/Erebidae/Erebinae/Zale/lunata/DEMI_2019-05-11_7795.jpg,Erebidae,Zale,lunata,DEMI_2019-05-11_7795.jpg,Zale lunata,Demi,DEMI_2019-05-11_7795,NA,NA,NA,1541,Zale lunata
DEMI_AlreadyID/Erebidae/Erebinae/Zale/lunata/DEMI_2019-05-11_7796.jpg,Erebidae,Zale,lunata,DEMI_2019-05-11_7796.jpg,Zale lunata,Demi,DEMI_2019-05-11_7796,NA,NA,NA,1541,Zale lunata
DEMI_AlreadyID/Erebidae/Erebinae/Zale/lunata/DEMI_2019-05-11_7797.jpg,Erebidae,Zale,lunata,DEMI_2019-05-11_7797.jpg,Zale lunata,Demi,DEMI_2019-05-11_7797,5/11/2019,7794,7797,1541,Zale lunata
DEMI_AlreadyID/Erebidae/Erebinae/Zale/lunata/DEMI_2019-07-27_102.jpg,Erebidae,Zale,lunata,DEMI_2019-07-27_102.jpg,Zale lunata,Demi,DEMI_2019-07-27_102,7/27/2019,102,103,3470,Zale lunata
DEMI_AlreadyID/Erebidae/Erebinae/Zale/lunata/DEMI_2019-07-27_103.jpg,Erebidae,Zale,lunata,DEMI_2019-07-27_103.jpg,Zale lunata,Demi,DEMI_2019-07-27_103,7/27/2019,102,103,3470,Zale lunata
DEMI_AlreadyID/Erebidae/Eulepidotinae/Panopoda/carneicosta/DEMI_2019-08-02_40.jpg,Erebidae,Panopoda,carneicosta,DEMI_2019-08-02_40.jpg,Panopoda carneicosta,Demi,DEMI_2019-08-02_40,8/2/2019,40,41,3560,Panopoda carneicosta
DEMI_AlreadyID/Erebidae/Eulepidotinae/Panopoda/carneicosta/DEMI_2019-08-02_41.jpg,Erebidae,Panopoda,carneicosta,DEMI_2019-08-02_41.jpg,Panopoda carneicosta,Demi,DEMI_2019-08-02_41,8/2/2019,40,41,3560,Panopoda carneicosta
DEMI_AlreadyID/Erebidae/Scolecocampinae/Scolecocampa/liburna/DEMI_2019-03-31_5978.jpg,Erebidae,Scolecocampa,liburna,DEMI_2019-03-31_5978.jpg,Scolecocampa liburna,Demi,DEMI_2019-03-31_5978,3/31/2019,5978,5983,387,Scolecocampa liburna
DEMI_AlreadyID/Erebidae/Scolecocampinae/Scolecocampa/liburna/DEMI_2019-03-31_5979.jpg,Erebidae,Scolecocampa,liburna,DEMI_2019-03-31_5979.jpg,Scolecocampa liburna,Demi,DEMI_2019-03-31_5979,NA,NA,NA,387,Scolecocampa liburna
